"HARD","SOFT","NETW","DIRE"
0.68908478003336,-0.501582311011007,1.10135242272453,-0.0899562763676894
0.68908478003336,-0.7762135430148,1.18002227204998,-0.965121445884892
0.136343186965684,2.039650263148,-0.738331097219449,0.355654140880231
0.415355975986689,2.039650263148,1.14797486927445,1.6461340754639
0.68908478003336,2.039650263148,0.0318320266717112,1.6461340754639
0.136343186965684,-1.21896590527945,-0.690650040372095,-0.632668784094868
-1.00908659348734,-0.501582311011007,-0.387124260325828,1.20052365821598
0.335945979907515,-0.501582311011007,-1.11069117328549,-0.0899562763676894
0.68908478003336,1.03301276451608,1.10135242272453,0.770968905946701
0.68908478003336,-0.501582311011007,-0.10546880305687,0.355654140880231
0.68908478003336,1.7650190311442,0.37105985404636,-0.203114031825586
-0.219132248158725,0.505055187620912,0.201303285653126,-0.0899562763676894
-1.64309635751978,0.59638743844859,-1.51476390551494,0.355654140880231
0.68908478003336,1.03301276451608,-0.649065683694709,1.20052365821598
0.335945979907515,-0.501582311011007,0.467077158908026,-1.07827920134279
0.68908478003336,0.0758674042439425,1.18002227204998,-0.0899562763676894
0.68908478003336,-0.656138862384184,-0.0640633263770559,-0.965121445884892
-1.00908659348734,2.039650263148,-0.153683099258284,1.6461340754639
-1.36222539361319,2.039650263148,-2.23931850565237,1.6461340754639
-0.216795613160161,-0.7762135430148,-1.04883116610818,-0.965121445884892
-0.456345000419666,0.0758674042439425,1.10029381242709,0.355654140880231
0.415355975986689,-0.930770094387977,-0.04789643295118,-0.965121445884892
-0.216795613160161,-0.938207637078494,-0.969584913417884,-0.965121445884892
-1.99857179264419,0.230423955617119,-2.53663537610203,1.6461340754639
0.33360934490895,-1.09889122464883,-0.476744033207056,-1.07827920134279
0.68908478003336,2.039650263148,-1.26908948223383,1.6461340754639
0.68908478003336,-0.656138862384184,0.499124561683563,-0.965121445884892
-0.456345000419666,0.230423955617119,-1.39222360407715,0.355654140880231
-1.69970988069697,-0.501582311011007,1.02162396310164,-1.07827920134279
0.68908478003336,-0.501582311011007,1.14797486927445,-1.18509774124547
0.68908478003336,0.871018670452383,-1.09440232804671,0.32535848869878
-1.00908659348734,-0.944334673275658,0.588744334564791,-1.07827920134279
0.415355975986689,-0.656138862384184,-0.0257403434339793,-0.519511028636971
0.335945979907515,-0.7762135430148,1.51925009942463,-0.965121445884892
0.68908478003336,-0.656138862384184,1.28539872548032,-0.965121445884892
0.68908478003336,-0.501582311011007,1.51925009942463,-0.519511028636971
0.68908478003336,-0.501582311011007,1.10029381242709,-0.203114031825586
-1.00908659348734,-0.930770094387977,-0.801428948188951,-0.965121445884892
0.335945979907515,-0.501582311011007,-0.0598976411183361,1.6461340754639
0.495211931294561,0.758381532512283,0.169255882877589,-0.0899562763676894
0.415355975986689,-1.09889122464883,0.467077158908026,-1.07827920134279
0.68908478003336,-0.930770094387977,-0.629874879110637,-0.965121445884892
-0.137385617080986,-0.7762135430148,0.589457072053329,-0.965121445884892
0.335945979907515,-0.7762135430148,1.10029381242709,-0.519511028636971
0.68908478003336,-0.930770094387977,0.169788047567251,-0.965121445884892
0.848350731420406,-0.501582311011007,1.14797486927445,-0.519511028636971
0.574621927373735,0.505055187620912,0.761065985052444,1.6461340754639
-0.137385617080986,-0.509019853701525,-1.14815876620425,-0.0899562763676894
-2.25245147376464,1.03301276451608,-0.661066891861865,1.6461340754639
0.574621927373735,-0.501582311011007,0.37105985404636,-1.07827920134279
0.68908478003336,-0.501582311011007,0.993901912710094,-0.965121445884892
-1.83696920625858,0.0758674042439425,-1.00029471923651,-0.0899562763676894
0.68908478003336,0.350498636247736,1.27555736997905,1.20052365821598
0.68908478003336,0.350498636247736,-0.527398508037944,-0.965121445884892
0.68908478003336,1.03301276451608,0.0203352240853368,1.6461340754639
0.68908478003336,2.039650263148,-0.615308588849062,1.6461340754639
-3.67161005826434,1.88509371177482,0.528323179162636,1.6461340754639
0.0622171758608445,0.230423955617119,-0.990403405978177,1.20052365821598
0.68908478003336,-0.7762135430148,-0.692277728348317,-0.0899562763676894
0.68908478003336,-0.930770094387977,-0.387124260325828,-0.965121445884892
0.68908478003336,-0.501582311011007,-0.122240929892641,-1.07827920134279
0.136343186965684,1.75758148845368,-1.85604206733503,1.6461340754639
-0.29707904903262,-0.501582311011007,0.499124561683563,-0.965121445884892
0.848350731420406,-0.7762135430148,1.14797486927445,-0.0899562763676894
0.0622171758608445,-0.930770094387977,-0.946354795035484,1.20052365821598
-1.81417273335659,0.8784562131429,0.344679496691897,1.6461340754639
-1.54044392930992,1.03301276451608,-0.137924541721522,1.6461340754639
0.136343186965684,0.505055187620912,-2.32272936893699,1.6461340754639
0.574621927373735,-0.501582311011007,1.18002227204998,-0.0899562763676894
0.848350731420406,1.03301276451608,-0.597155242581798,1.20052365821598
0.68908478003336,1.7650190311442,-1.85399173288959,-0.203114031825586
0.335945979907515,-0.656138862384184,0.898489841258322,-0.965121445884892
0.136343186965684,-0.930770094387977,-1.66748152936567,0.355654140880231
0.335945979907515,-0.7762135430148,1.51925009942463,-0.965121445884892
-1.36222539361319,1.03301276451608,-2.27037822125013,1.20052365821598
0.68908478003336,-0.7762135430148,0.0667795118048961,-0.965121445884892
-2.60559027389049,-0.656138862384184,-0.201487182582934,-0.965121445884892
0.68908478003336,-0.509019853701525,-0.771463345910838,-0.965121445884892
0.29560913835273,-0.7762135430148,-0.559445910813481,-0.965121445884892
-1.00908659348734,-0.783651085705318,-1.03597456791671,-0.0899562763676894
-1.00908659348734,-0.501582311011007,-0.509149814114643,-0.965121445884892
0.68908478003336,-0.501582311011007,-0.122240929892641,-1.29825549670337
0.136343186965684,-0.930770094387977,0.66832087097574,0.32535848869878
0.68908478003336,2.039650263148,0.434671378000439,1.6461340754639
-2.36691432642427,-0.656138862384184,1.10135242272453,0.32535848869878
0.335945979907515,-0.501582311011007,0.12736712460078,0.355654140880231
0.68908478003336,-0.783651085705318,0.914173453087203,-0.965121445884892
0.68908478003336,-0.501582311011007,1.48720269664909,-0.519511028636971
0.68908478003336,-0.501582311011007,0.0638794294472482,-1.05281334663812
0.335945979907515,2.039650263148,1.0562452014844,0.355654140880231
-1.69970988069697,0.758381532512283,-1.00618784563617,0.770968905946701
0.68908478003336,0.350498636247736,0.0318320266717112,0.355654140880231
-2.52618027781131,-0.663576405074701,0.761065985052444,-0.519511028636971
-0.057529661773115,2.039650263148,-1.28558262241013,1.6461340754639
0.136343186965684,0.871018670452383,-0.527398508037944,1.20052365821598
0.136343186965684,0.8784562131429,0.249034300257545,0.355654140880231
0.68908478003336,-0.501582311011007,1.51925009942463,-0.309932571728268
0.0218803343060592,-0.7762135430148,-0.761249881982251,-0.965121445884892
-0.216795613160161,-0.930770094387977,0.657184323509064,-0.519511028636971
0.574621927373735,-0.501582311011007,1.14797486927445,-0.965121445884892
0.68908478003336,-0.7762135430148,0.201303285653126,0.355654140880231
0.68908478003336,-0.930770094387977,1.31744612825586,-0.965121445884892
0.415355975986689,-0.930770094387977,1.51925009942463,-0.519511028636971
0.848350731420406,-0.7762135430148,0.216986897482008,-0.965121445884892
0.848350731420406,-0.7762135430148,0.729018582276907,-1.18509774124547
-3.34126773104048,1.88509371177482,-1.43590010659253,0.32535848869878
